ID|Aktywny (0 lub 1)|Nazwa|Kategorie (x,y,z...)|Cena bez podatku. (netto)|ID reguły podatku|Koszt własny|W sprzedaży (0 lub 1)|Wartość rabatu|Procent rabatu|Rabat od dnia (rrrr-mm-dd)|Rabat do dnia (rrrr-mm-dd)|Indeks #|Kod dostawcy|Dostawca|Marka|kod EAN13|Kod kreskowy UPC|MPN|Podatek ekologiczny|Szerokość|Wysokość|Głębokość|Waga|Czas dostawy produktów dostępnych w magazynie:|Czas dostawy wyprzedanych produktów z możliwością rezerwacji:|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Widoczność|Dodatkowe koszty przesyłki|Jednostka dla ceny za jednostkę|Cena za jednostkę|Podsumowanie|Opis|Tagi (x,y,z...)|Meta-tytuł|Słowa kluczowe meta|Opis meta|Przepisany URL|Etykieta, gdy w magazynie|Etykieta kiedy dozwolone ponowne zamówienie|Dostępne do zamówienia (0 = Nie, 1 = Tak)|Data dostępności produktu|Data wytworzenia produktu|Pokaż cenę (0 = Nie, 1 = Tak)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)|Cecha(Nazwa:Wartość:Pozycja:Indywidualne)|Dostępne tylko online (0 = Nie, 1 = Tak)|Stan:|Konfigurowalny (0 = Nie, 1 = Tak)|Można wgrywać pliki (0 = Nie, 1 = Tak)|Pola tekstowe (0 = Nie, 1 = Tak)|Akcja kiedy brak na stanie|Wirtualny produkt (0 = No, 1 = Yes)|Adres URL pliku|Ilość dozwolonych pobrań|Data wygaśnięcia (rrrr-mm-dd)|Liczba dni|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn|Akcesoria (x,y,z...)|Cena zawiera podatek. (brutto)
|1|Trzonek teleskopowy 74-96 cm z kołami do nożyc Gardena 9859-20|Akcesoria do nożyc||1||1||||||||||||0||||0.5|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Dzięki teleskopowemu trzonkowi, pasującemu do akumulatorowych nożyc GARDENA ClassicCut Li i ComfortCut Li, można pracować w wygodnej i ergonomicznej pozycji. Trzonek teleskopowy z kołami umożliwia dokładne przycinanie krawędzi trawnika bez konieczności schylania się. Prosty montaż do nożyc akumulatorowych tylko w kilku krokach. Podczas pracy ergonomiczny uchwyt idealnie leży w dłoni i pozwala na łatwą obsługę urządzenia. Trzonek można regulować w zakresie od 74 do 96 cm, aby optymalnie dopasować go do wzrostu użytkownika i warunków pracy. Koła umożliwiają łatwe prowadzenie nożyc po trawie.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||199
|1|Noże długie do nożyc akumulatorowych 12cm Gardena 9863-20|Akcesoria do nożyc||1||1||||||||||||0||||0.28|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Ostrze wymienne do nożyc akumulatorowych marki GARDENA. Zaletą noży jest łatwa wymiana. Długość cięcia wynosi 12 cm. Ostrze przeznaczone do cięcia trawy i bukszpanu oraz innych małych krzewów. Noże pasują do nożyc akumulatorowych nr 9853, 9854, 9855, 9856, 9857, 9858.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||199
|1|Noże krótkie do nożyc akumulatorowych 8cm Gardena 9862-20|Akcesoria do nożyc||1||1||||||||||||0||||0.17|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Ostrze wymienne o szerokości tnącej 8 cm do nożyc akumulatorowych marki GARDENA. Zaletą noży jest łatwa wymiana. Ostrze przeznaczone do cięcia trawy i bukszpanu oraz innych małych krzewów. Noże pasują do nożyc akumulatorowych nr 9853, 9854, 9855, 9856, 9857, 9858.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||149
|1|Koła do nożyc akumulatorowych Gardena 9861-20|Akcesoria do nożyc||1||1||||||||||||0||||0.08|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Koła GARDENA do akumulatorowych nożyc do przycinania brzegów trawnika umożliwiają łatwe i niezawodne prowadzenie narzędzia po trawie, w szczególności przy zastosowaniu trzonka teleskopowego. Proste połączenie wtykowe pozwala na szybkie zamontowanie kół.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||59
|1|Olej do smarowania łańcuchów i prowadnic 1l 25W60 Sterwins|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Olej STERWINS przeznaczony do smarowania układów tnących maszyn ogrodniczych oraz łańcuchów i prowadnic pił łańcuchowych stosowanych w gospodarce leśnej, sadownictwie oraz gospodarstwie domowym. Zapewnia doskonałe smarowanie łańcuchów i prowadnic pilarek łańcuchowych elektrycznych i spalinowych.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||24.99
|1|Olej do silników czterosuwowych 0.6l SAE30 Briggs & Stratton|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Olej Briggs&Stratton do silników czterosuwowych został opracowany i zatwierdzony specjalnie do stosowania dla wszystkich silników Briggs&Stratton. Ten wysokiej, jakości olej doskonale oczyszcza i zapewnia silnikowi maksymalną ochronę. Specjalna formuła została przystosowana do pracy silników czterosuwowych w normalnych warunkach.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||33.99
|1|Olej syntetyczny 10W30 1.4l Stiga SAE30|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||59.99
|1|Olej do silników dwusuwowych 2T 0.5l czerwony Sterwins|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Olej silnikowy 2T STERWINS czerwony przeznaczony do silników pilarek łańcuchowych spalinowych, kos i wykaszarek spalinowych oraz do wszelkiego typu sprzętu ogrodniczego wyposażonego w silniki dwusuwowe. Może być również wykorzystywany do silników pojazdów np. skuter. Butelka z łatwym dozowaniem. Normy i specyfikacje: API:TC, ISO:L-EGC, JASO:FC.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||19.99
|1|Olej do silników czterosuwowych 4T 0.6l SAE30 Sterwins|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Olej silnikowy przeznaczony do kosiarek spalinowych i traktorków ogrodowych. Olej SAE30 STERWINS zapewnia doskonałe smarowania. Przeznaczony do stosowania w okresie letnim.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||19.99
|1|Olej silnikowy 100ml 2T Trawol Orlen Oil|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||4.99
|1|Olej silnikowy do kosiarek 0.5l SAE30 4T Briggs&Stratton|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Olej do kosiarek Briggs&Stratton SAE30 to środek, który zapewnia optymalną pracę silnikom urządzeń ogrodniczych. Jest przeznaczony do konserwacji silników czterosuwowych, a jego skład jest odpowiedni dla silników w urządzeniach takich jak kosiarki, glebogryzarki, wertykulatory, zamiatarki lub małe traktorki. Podstawowym działaniem oleju jest zabezpieczenie pracujących mechanizmów przed zacieraniem się. Posiada składniki, które zapewniają ochronę przed osadzaniem się w częściach silnika osadów i nagaru, co zapewnia długą żywotność odpowiednio pracującego i konserwowanego urządzenia. Łatwe wlewanie preparatu ułatwia butelka z długą szyjką. Olej dostępny jest również w opakowaniach o większej pojemności, więc łatwo dobierzesz odpowiedni produkt.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||29.99
|1|Olej silnikowy 1l Trawol Orlen Oil|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||39.99
|1|Olej do smarowania łańcuchów 1l Pilarol Orlen Oil|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||19.99
|1|Olej do smarowania łańcuchów 5l Pilarol Orlen Oil|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||79.99
|1|Olej syntetyczny 10W30 0.6l Stiga SAE30|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||29.99
|1|Olej do smarowania przekładni 1l Hipol 80W90 Orlen Oil|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||24.99
|1|Olej silnikowy 1l 2T Semisynthetic Orlen Oil|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Półsyntetyczny olej silnikowy doskonale mieszający się z paliwem, gwarantujący wysoką ochronę przed osadzaniem się nagaru oraz bardzo niską emisję dymu w każdych warunkach pracy. Produkt utrzymuje smarującą warstwę filmu olejowego przeciwdziałając zużyciu przy wysokich obrotach i temperaturach. Przeznaczony jest do: silników pilarek spalinowych, łańcuchowych i tarczowych, silników kos spalinowych, wszelkiego typu sprzętu ogrodniczego wyposażonego w silniki dwusuwowe.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||29.99
|1|Smar nano do wykaszarek 150g Orlen Oil Smarol|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Smar SMAROL NANO przeznaczony jest do smarowania przekładni kątowych kos spalinowych i podkaszarek. Smar produkowany jest z wysokojakościowego oleju bazowego zagęszczanego kompleksowymi mydłami litowymi i zapewnia doskonałe smarowanie. Smar uszlachetniany jest dodatkami o działaniu przeciwkorozyjnym. Smar ten jest odporny na korozję, utlenianie oraz wymywanie wodą. Zawiera unikalną formułę NANO dzięki której smar doskonale przylega do smarowanych powierzchni tworząc trwałą warstwę odporną na duże obciążenia, działanie wilgoci, kwasów, zasad i bardzo wysokie temperatury. Zastosowanie substancji o najniższym ze znanych obecnie współczynniku tarcia zapewnia bardzo dobre własności przeciwzatarciowe.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||14.99
|1|Smar do prowadnic 125ml Oregon 530183I|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||13.49
|1|Olej silnikowy 0.5l SAE30 Orlen Oil|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||9.88
|1|Olej do smarowania prowadnic 2 l|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||29.98
|1|Olej silnikowy 10W40 0.5l Axenol Sil-oil|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||14.88
|1|Olej do silników kosiarek 4T 1.4l SAE30 Briggs&Stratton|Oleje, smary||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||49.88
|1|Kanister plastikowy 20 l|Kanistry, lejki, pojemniki do mieszanek||1||1||||||||||||0|23.5|41|27.5|0.8|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kanister plastikowy o pojemności 20 l przeznaczony jest do przechowywania oraz transportu płynów i substancji. Kanister dostępny w jest różnych pojemnościach.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||50.9
|1|Zestaw do wytłaczania oleju 1l Krysiak|Kanistry, lejki, pojemniki do mieszanek||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Zestaw do szybkiej i łatwej wymiany oleju z takich urządzeń jak m.in. kosiarka do trawy, glebogryzarka, traktorek ogrodowy, motocykl, agregat prądotwórczy. W komplecie znajduje się: wąż ssący do oleju, strzykawka do odsysania oleju 0,3 l, pojemnik na zużyty olej 1 l oraz lejek ułatwiający zalanie silnika olejem.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||39.99
|1|Lejek z sitkiem filtrującym Rim Kowalczyk|Kanistry, lejki, pojemniki do mieszanek||1||1||||||||||||0||||0.04|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Doskonale nadaje się do użytku w samochodzie czy w przydomowym sprzęcie ogrodowym. Elastyczna końcówka pozwala na dokładne i wygodne dozowanie odpowiedniej dawki paliwa lub innego płynu. Sitko filtrujące pozwala uniknąć przedostania się większych zanieczyszczeń podczas wlewania.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||4.99
|1|Pojemnik do przygotowywania mieszanki paliwowej Lider|Kanistry, lejki, pojemniki do mieszanek||1||1||||||||||||0|10|20|8.5|0.15|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Pojemnik do sporządzania mieszanki paliwa z olejem Krysiak. Produkt został wykonany z trwałego tworzywa sztucznego, które odznacza się odpornością na czynniki aktywne paliwa. Pojemnik posiada praktyczną podziałkę, dzięki której bez problemu wykonasz mieszankę paliwową. Aby przygotować roztwór, należy napełnić kanister paliwem do miejsca oznaczonego na podziałce, jako 1 litr, a następnie dolać zalecaną ilość oleju do dwusuwów, zamknąć szczelnie pojemnik i energicznie nim wstrząsnąć.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||23.99
|1|Kanister na paliwo 5l plastikowy|Kanistry, lejki, pojemniki do mieszanek||1||1||||||||||||0|13|28|26|0.3|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kanister posiada uniwersalne zastosowanie, dzięki czemu idealnie sprawdzi się także do przechowywania wody i innych substancji ropopochodnych. Kanister został wykonany ze trwałego tworzywa, co sprawia, że będzie Ci bezawaryjnie służył przez kilka lat. Do zbiornika załączony jest praktyczny lejek, który umożliwia szybkie i bezpieczne przelewanie płynów.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||22.49
|1|Kanister plastikowy 10 l|Kanistry, lejki, pojemniki do mieszanek||1||1||||||||||||0|19.2|33.5|23|0.35|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kanister plastikowy o pojemności 10 l przeznaczony jest do przechowywania oraz transportu płynów i substancji. Kanister dostępny w jest różnych pojemnościach.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||28.9
|1|Kanister plastikowy 30 l|Kanistry, lejki, pojemniki do mieszanek||1||1||||||||||||0|23.5|53.6|27.5|1.15|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kanister plastikowy o pojemności 30 l przeznaczony jest do przechowywania oraz transportu płynów i substancji. Kanister dostępny w jest różnych pojemnościach.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||71.9
|1|Kranik do kanistra 10/20/30 l|Kanistry, lejki, pojemniki do mieszanek||1||1||||||||||||0|6.5|8.2|11.5|0.02|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kranik do kanistra to plastikowy zawór, który można stosować z kanistrami o pojemności 10, 20 lub 30 litrów. Użycie korka z kranikiem ułatwia nalewanie płynów z dużych pojemników.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||20.9
|1|Kanister na paliwo 5+2L dwukomorowy plastikowy|Kanistry, lejki, pojemniki do mieszanek||1||1||||||||||||0|26|29|15|0.65|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kanister dwukomorowy 5 l + 2 l do przewozu i magazynowania materiałów niebezpiecznych, II grupy pakowania, zgodnie z przepisami ADR i RID.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||28.88
|1|Smarowniczka plastikowa PAY 171-092|Kanistry, lejki, pojemniki do mieszanek||1||1||||||||||||0||||0.038|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Smarowniczka to narzędzie, które ułatwi Ci konserwację pił i pilarek. Część służy do nakładania oleju końcówki prowadnicy oraz układu tnącego. Systematyczne smarowanie zmniejsza podczas pracy tarcie, które może powodować przegrzewanie się łańcucha i prowadnicy. Olej zmniejsza zużycie układu tnącego, co w znaczący sposób minimalizują możliwość powstawania awarii. To z kolei wydłuża żywotność elementów urządzenia i zapewnia mu skuteczną pracę. Smarowniczka jest łatwa i poręczna w użyciu.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||14.99
|1|Pompa ręczna ZIBRO|Kanistry, lejki, pojemniki do mieszanek||1||1||||||||||||0|12|65|4|0.076|||299|1|0|0|||||<b>Testowe podsumowanie</b>|pompka przelewowa manualna||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||16.3
|1|Świeca zapłonowa do kosiarek Gardenx|Świece zapłonowe, klucze||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||29.99
|1|Do świec 992361 Briggs&Stratton|Świece zapłonowe, klucze||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||23.99
